ss,bill_sa,mass,wing,billd,billw,billl,tarsus,time,obs,island
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.535869203,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.602602603,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.768435102,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,3.236569903,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.501501502,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,0.667334001,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,4.237570904,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.869536203,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.135468802,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.502502503,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,5.438772105,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,3.870537204,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,8.475141808,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,3.903903904,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.935268602,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.167834501,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,4.404404404,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.168835502,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,5.205205205,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.502502503,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.402402402,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.669336003,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,3.870537204,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.202202202,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,6.239572906,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.202202202,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.901901902,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.969636303,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.936269603,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.968635302,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,0.867534201,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.401401401,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.868535202,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.936269603,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,3.203203203,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.202202202,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.102102102,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.301301301,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,3.670337004,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.334668001,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.835168502,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.836169503,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,4.004004004,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.002002002,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,4.771438105,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,3.603603604,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.067734401,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.468134801,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.869536203,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.369035702,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.602602603,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.902902903,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,0.633967301,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.602602603,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,3.003003003,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.602602603,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.168835502,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.701701702,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.168835502,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,2.502502503,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.901901902,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,5.939272606,60,CZ
194,78.6,21.7,63.04,6.3,5.36,8.58,21.4,1.468134801,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.202202202,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,7.374040707,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.769436103,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.868535202,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,0.4671338,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.468134801,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,3.837170504,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,4.337671004,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.769436103,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,3.470136803,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.568234902,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,4.104104104,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,4.337671004,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.935268602,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.602602603,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.002002002,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.469135802,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.901901902,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.669336003,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,3.169836503,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.936269603,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,4.637971305,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.602602603,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.102102102,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.468134801,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.135468802,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.035368702,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.435769102,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.935268602,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,3.536870204,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,4.738071405,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.768435102,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.701701702,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.569235903,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.935268602,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.602602603,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.168835502,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.102102102,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,4.304304304,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,4.371037704,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.835168502,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.301301301,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,0.867534201,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.135468802,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.701701702,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.802802803,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.234567901,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,4.137470804,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.434768101,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,4.270937604,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,1.301301301,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.202202202,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,3.737070404,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.002002002,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,3.103103103,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,4.971638305,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.335669002,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.502502503,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.068735402,60,CZ
195,77.4,22.2,63.65,5.96,4.84,9.12,20.23,2.669336003,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.469135802,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.668335002,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,0.934267601,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,0.934267601,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.434768101,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,0.533867201,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,0.834167501,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.868535202,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.668335002,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.234567901,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,3.570236904,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.701701702,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,4.704704705,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,11.94527861,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.168835502,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,3.470136803,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,4.471137804,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,4.337671004,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,5.038371705,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.801801802,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,3.203203203,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.235568902,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.969636303,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.902902903,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,3.103103103,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.068735402,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.668335002,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,3.403403403,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,0.700700701,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.168835502,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,3.803803804,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.101101101,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,9.442776109,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.801801802,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.902902903,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,3.269936603,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,7.741074408,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,4.371037704,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,5.572238906,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.836169503,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.902902903,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,3.103103103,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.835168502,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.235568902,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.502502503,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.434768101,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.802802803,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,5.138471805,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,1.234567901,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,4.070737404,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.068735402,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,3.503503504,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,3.036369703,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,7.574240908,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.902902903,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.469135802,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.469135802,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,2.102102102,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,0.800800801,60,CZ
201,86.3,22.1,63.1,6.48,5.42,9.23,20.72,4.504504505,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.434768101,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,3.069736403,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,4.237570904,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.735068402,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.868535202,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.468134801,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.868535202,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.936269603,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,3.103103103,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.167834501,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.202202202,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,0.567233901,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.469135802,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.334668001,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,3.703703704,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.001001001,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.267934601,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.768435102,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.201201201,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,0.3670337,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.135468802,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.568234902,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.901901902,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.468134801,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,3.069736403,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.735068402,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.968635302,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,4.270937604,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.534868202,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,3.003003003,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,3.269936603,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.802802803,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,3.136469803,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,0.834167501,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,3.069736403,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.736069403,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,3.970637304,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.067734401,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,0.0667334,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.235568902,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,3.503503504,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.302302302,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,5.171838505,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.668335002,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,0.767434101,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,4.804804805,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,4.037370704,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.301301301,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.468134801,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,0.4671338,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,0.1668335,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.801801802,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,3.036369703,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,1.835168502,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.702702703,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.135468802,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.669336003,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,4.037370704,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.669336003,60,CZ
202,80,18.7,61.12,6.42,4.85,9.04,20.11,2.202202202,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.634968302,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.669336003,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.502502503,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.735068402,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.735068402,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.668335002,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.134467801,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.702702703,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.135468802,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.435769102,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.302302302,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,0.3670337,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.668335002,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.401401401,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.268935602,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.301301301,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,3.003003003,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.369035702,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.801801802,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,0.567233901,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,4.204204204,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.735068402,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.601601602,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.402402402,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,3.636970304,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.268935602,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.202202202,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.768435102,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.669336003,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.901901902,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.835168502,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.835168502,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,0.700700701,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.501501502,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.735068402,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,3.303303303,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,3.436770103,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,4.471137804,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.835168502,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,3.136469803,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.535869203,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.901901902,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,0.3670337,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.102102102,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,0.834167501,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,4.938271605,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.968635302,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,3.403403403,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,3.536870204,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.634968302,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.002002002,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.102102102,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.869536203,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.635969303,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.835168502,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.701701702,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,2.235568902,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.267934601,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,3.903903904,60,CZ
203,76.1,19.6,64.59,5.92,4.96,8.9,19.82,1.835168502,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,0.4004004,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.135468802,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,4.804804805,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,4.037370704,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.002002002,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.168835502,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,3.236569903,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.369035702,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,3.470136803,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,4.537871205,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.836169503,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,3.636970304,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,1.968635302,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.135468802,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,1.835168502,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.802802803,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,1.568234902,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,5.238571905,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.769436103,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,7.107107107,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,1.468134801,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,4.637971305,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.268935602,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,6.706706707,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.068735402,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.435769102,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,3.803803804,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,5.739072406,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.235568902,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,3.970637304,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,6.006006006,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.469135802,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,1.568234902,60,CZ
